okrsek	celkem	ANO	ODS	CSSD	KSCM	KDU	SZ	TOP	CP	Usv	SSO	Ost
554235_20003	6741	-1	1171	753	877	1981	-1	-1	-1	-1	-1	1959
554243_17001	6160	-1	1226	1883	-1	1456	-1	-1	-1	-1	-1	1595
554286_5001	1154	207	75	130	189	33	-1	105	-1	-1	-1	415
554286_5002	1526	161	135	154	208	28	-1	15	-1	-1	-1	825
554286_5003	1502	231	150	151	128	40	-1	52	-1	-1	-1	750
554286_5004	1223	104	31	79	61	9	-1	0	-1	-1	-1	939
554286_5005	1908	254	76	208	31	68	-1	12	-1	-1	-1	1259
554286_5006	1779	290	81	250	86	61	-1	36	-1	-1	-1	975
554286_5007	1894	50	302	98	6	28	-1	35	-1	-1	-1	1375
554286_5008	2122	134	177	229	224	129	-1	20	-1	-1	-1	1209
554286_5009	1056	224	31	48	106	38	-1	30	-1	-1	-1	579
554286_5010	2101	227	125	342	158	135	-1	31	-1	-1	-1	1083
554286_5011	1635	197	101	258	183	52	-1	46	-1	-1	-1	798
554286_5012	2372	571	72	184	272	94	-1	38	-1	-1	-1	1141
554286_5013	2120	319	16	246	311	121	-1	2	-1	-1	-1	1105
554286_5014	3147	321	200	300	342	202	-1	1	-1	-1	-1	1781
554286_5015	1894	239	80	222	212	94	-1	15	-1	-1	-1	1032
554286_5016	2553	278	143	121	273	168	-1	66	-1	-1	-1	1504
554286_5017	2684	446	200	217	127	224	-1	120	-1	-1	-1	1350
554286_5018	2126	321	278	222	154	78	-1	23	-1	-1	-1	1050
554286_5019	2961	552	127	332	529	79	-1	62	-1	-1	-1	1280
554286_5020	2539	300	94	216	264	143	-1	34	-1	-1	-1	1488
554286_5021	2691	324	50	241	197	118	-1	62	-1	-1	-1	1699
554286_5022	2991	364	211	274	431	111	-1	6	-1	-1	-1	1594
554308_12001	7985	1009	4055	1376	386	1159	-1	-1	-1	-1	-1	0
554308_12002	7011	1263	3447	1304	285	712	-1	-1	-1	-1	-1	0
554324_4001	8756	-1	4790	1488	-1	-1	-1	-1	-1	-1	-1	2478
554332_1001	6774	-1	1728	436	595	-1	-1	-1	-1	-1	-1	4015
554367_10001	3483	-1	747	462	-1	-1	-1	-1	-1	279	-1	1995
554375_16001	6918	-1	1193	694	619	-1	-1	-1	-1	-1	-1	4412
554430_7001	8485	-1	1197	630	2277	-1	-1	-1	-1	114	-1	4267
554430_7002	4646	-1	189	484	1839	-1	-1	-1	-1	227	-1	1907
554537_18001	8602	-1	374	452	1078	334	-1	194	-1	-1	-1	6170
554537_18002	7927	-1	462	479	385	308	-1	248	-1	-1	-1	6045
554537_18003	4087	-1	400	382	311	307	-1	50	-1	-1	-1	2637
554537_18004	6277	-1	960	952	685	582	-1	278	-1	-1	-1	2820
554537_18005	5708	-1	299	910	721	609	-1	110	-1	-1	-1	3059
554537_18006	6880	-1	485	780	859	215	-1	422	-1	-1	-1	4119
554561_3001	7473	-1	1150	770	640	2785	-1	-1	-1	-1	-1	2128
554561_3002	6369	-1	1340	745	851	1843	-1	-1	-1	-1	-1	1590
554570_6001	4156	-1	-1	128	620	-1	-1	-1	-1	-1	-1	3408
554588_14001	6853	-1	964	871	-1	709	-1	-1	-1	-1	-1	4309
554588_14002	6995	-1	1061	460	-1	843	-1	-1	-1	-1	-1	4631
554588_14003	6752	-1	1060	591	-1	996	-1	-1	-1	-1	-1	4105
554588_14004	2817	-1	394	278	-1	156	-1	-1	-1	-1	-1	1989
554669_2001	3966	-1	1661	685	276	454	-1	-1	-1	-1	-1	890
554669_2002	4144	-1	1286	884	336	303	-1	-1	-1	-1	-1	1335
554669_2003	9749	-1	3152	1758	958	1680	-1	-1	-1	-1	-1	2201
554685_21001	9331	-1	2158	1238	711	708	268	-1	-1	-1	-1	4248
554685_21002	8840	-1	1049	2535	647	1452	303	-1	-1	-1	-1	2854
554685_21003	10079	-1	2388	1614	1104	993	790	-1	-1	-1	-1	3190
554715_22001	11802	-1	1626	1107	848	1818	-1	1109	-1	-1	-1	5294
554723_13001	9916	1431	471	1750	1502	698	-1	-1	-1	-1	-1	4064
554731_5001	7281	-1	-1	-1	-1	-1	-1	708	-1	-1	-1	6573
554758_6001	7389	3381	-1	-1	-1	-1	-1	-1	-1	-1	-1	4008
554766_7001	3468	-1	-1	-1	-1	-1	-1	657	-1	-1	130	2681
554774_8001	5071	1014	-1	2708	-1	-1	108	817	70	-1	-1	354
555096_4001	7637	1236	1125	624	429	190	-1	127	-1	-1	-1	3906
555096_4002	4000	518	819	266	265	101	-1	34	-1	-1	-1	1997
555096_4003	4483	1015	551	431	283	104	-1	69	-1	-1	-1	2030
555096_4004	1948	176	415	204	202	60	-1	18	-1	-1	-1	873
555096_4005	5102	627	782	287	358	44	-1	45	-1	-1	-1	2959
555100_6001	5863	1380	105	196	363	193	-1	-1	-1	-1	-1	3626
555100_6002	6221	1368	158	332	881	126	-1	-1	-1	-1	-1	3356
555100_6003	5656	1147	90	145	258	108	-1	-1	-1	-1	-1	3908
555100_6004	4725	1197	250	252	340	45	-1	-1	-1	-1	-1	2641
555100_6005	1450	219	76	49	140	11	-1	-1	-1	-1	-1	955
555100_6006	1277	232	17	112	93	20	-1	-1	-1	-1	-1	803
555118_7001	5598	660	225	625	368	300	-1	-1	-1	-1	-1	3420
555118_7002	4270	385	206	282	294	305	-1	-1	-1	-1	-1	2798
555118_7003	8345	712	326	753	508	277	-1	-1	-1	-1	-1	5769
555118_7004	2651	239	51	370	233	116	-1	-1	-1	-1	-1	1642
555118_7005	3123	326	80	444	307	191	-1	-1	-1	-1	-1	1775
555118_7006	1152	27	11	46	96	22	-1	-1	-1	-1	-1	950
555126_2001	3932	1111	436	380	174	237	-1	74	-1	-1	-1	1520
555126_2002	2932	650	603	441	175	111	-1	96	-1	-1	-1	856
555126_2003	3643	771	627	698	427	134	-1	106	-1	-1	-1	880
555126_2004	3204	566	591	729	453	175	-1	91	-1	-1	-1	599
555126_2005	2647	672	500	518	244	34	-1	47	-1	-1	-1	632
555126_2006	3457	481	715	684	305	239	-1	104	-1	-1	-1	929
555126_2007	2620	528	490	461	235	71	-1	78	-1	-1	-1	757
555126_2008	3214	702	400	709	306	114	-1	80	-1	-1	-1	903
555126_2009	2574	468	607	315	159	81	-1	104	-1	-1	-1	840
555126_2010	2976	769	285	274	149	224	-1	84	-1	-1	-1	1191
555126_2011	2337	597	239	629	333	65	-1	20	-1	-1	-1	454
555126_2012	3133	464	570	696	359	109	-1	49	-1	-1	-1	886
555126_2013	3629	814	608	542	195	142	-1	126	-1	-1	-1	1202
555126_2014	2697	510	373	688	378	98	-1	57	-1	-1	-1	593
555126_2015	3428	711	470	773	306	153	-1	67	-1	-1	-1	948
555126_2016	3490	853	753	637	272	149	-1	63	-1	-1	-1	763
555126_2017	4009	740	867	897	347	105	-1	64	-1	-1	-1	989
555126_2018	3372	751	653	675	226	83	-1	82	-1	-1	-1	902
555126_2019	2827	648	465	670	216	61	-1	50	-1	-1	-1	717
555339_2001	6851	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6851
555355_1001	6084	-1	-1	-1	-1	958	-1	-1	-1	-1	-1	5126
555371_5001	5112	-1	-1	2897	644	-1	-1	-1	-1	-1	-1	1571
555401_4001	2098	-1	-1	1235	-1	-1	-1	-1	-1	-1	-1	863
555410_8001	1195	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1195
555436_3001	1056	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1056
555461_7001	1107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1107
556700_6001	4486	-1	-1	-1	-1	409	-1	-1	-1	-1	-1	4077
556891_1001	4773	-1	200	322	142	88	-1	146	-1	-1	-1	3875
556891_1002	7340	-1	411	554	1228	169	-1	136	-1	-1	-1	4842
556891_1003	7369	-1	561	591	299	380	-1	247	-1	-1	-1	5291
556891_1004	7523	-1	637	284	287	369	-1	442	-1	-1	-1	5504
556891_1005	2193	-1	319	114	225	86	-1	69	-1	-1	-1	1380
556891_1006	4986	-1	203	183	204	193	-1	248	-1	-1	-1	3955
556891_1007	4110	-1	383	217	221	185	-1	259	-1	-1	-1	2845
557064_3001	2400	374	401	442	205	91	-1	37	-1	-1	-1	850
557064_3002	2954	537	503	412	283	77	-1	22	-1	-1	-1	1120
557064_3003	2454	375	425	572	151	87	-1	48	-1	-1	-1	796
557064_3004	2763	623	345	361	367	152	-1	26	-1	-1	-1	889
557064_3005	5027	888	1409	270	212	184	-1	124	-1	-1	-1	1940
557064_3006	4333	885	919	443	344	128	-1	86	-1	-1	-1	1528
557064_3007	4349	911	1323	268	324	114	-1	63	-1	-1	-1	1346
557064_3008	3949	509	848	805	491	106	-1	45	-1	-1	-1	1145
557064_3009	3017	472	859	463	159	82	-1	31	-1	-1	-1	951
557064_3010	4163	520	1225	546	452	94	-1	47	-1	-1	-1	1279
557064_3011	4912	790	1242	713	384	201	-1	68	-1	-1	-1	1514
557064_3012	5068	884	1471	281	402	148	-1	79	-1	-1	-1	1803
557064_3013	5008	723	1566	492	290	170	-1	70	-1	-1	-1	1697
557064_3014	5096	815	1411	573	347	110	-1	74	-1	-1	-1	1766
557064_3015	2926	388	859	340	323	44	-1	32	-1	-1	-1	940
557072_5001	3564	525	188	389	277	114	281	118	-1	-1	-1	1672
557072_5002	2804	415	203	200	218	123	174	43	-1	-1	-1	1428
557072_5003	2097	353	250	323	185	87	73	34	-1	-1	-1	792
557072_5004	2542	425	231	208	221	61	76	15	-1	-1	-1	1305
557072_5005	3435	615	404	342	298	159	170	78	-1	-1	-1	1369
557072_5006	3574	445	446	680	309	184	80	43	-1	-1	-1	1387
557072_5007	3210	371	359	367	692	143	144	33	-1	-1	-1	1101
557072_5008	3362	581	487	360	336	94	191	59	-1	-1	-1	1254
557072_5009	3255	417	293	410	562	109	83	44	-1	-1	-1	1337
557072_5010	3730	669	619	285	416	179	130	71	-1	-1	-1	1361
557072_5011	4326	606	344	489	543	149	278	113	-1	-1	-1	1804
557072_5012	2747	253	347	308	303	58	105	40	-1	-1	-1	1333
557072_5013	2178	295	206	221	229	50	93	14	-1	-1	-1	1070
557072_5014	2026	216	148	209	176	107	85	23	-1	-1	-1	1062
557072_5015	3059	396	275	313	643	114	62	32	-1	-1	-1	1224
557072_5016	3017	409	406	275	318	147	146	46	-1	-1	-1	1270
557072_5017	3951	684	228	407	369	205	47	96	-1	-1	-1	1915
557072_5018	2068	357	177	201	111	172	42	11	-1	-1	-1	997
557978_10001	2379	-1	-1	304	-1	-1	-1	547	-1	-1	-1	1528
559199_9001	2673	-1	457	-1	-1	931	-1	-1	-1	-1	-1	1285
567892_1001	1973	697	89	215	406	-1	122	86	24	-1	-1	334
567892_1002	3120	982	248	276	516	-1	290	77	52	-1	-1	679
567892_1003	3782	781	162	582	367	-1	390	184	78	-1	-1	1238
567892_1004	4328	582	362	570	391	-1	607	227	113	-1	-1	1476
567892_1005	7852	1921	619	885	743	-1	567	593	109	-1	-1	2415
567892_1006	8804	1862	865	929	1358	-1	789	454	144	-1	-1	2403
567892_1007	7427	2372	679	966	515	-1	459	463	84	-1	-1	1889
567892_1008	4100	1017	396	507	109	-1	334	223	62	-1	-1	1452
567892_1009	5137	965	650	275	551	-1	541	460	104	-1	-1	1591
567892_1010	5107	1275	439	467	328	-1	554	263	103	-1	-1	1678
567892_1011	4377	954	455	353	218	-1	611	308	112	-1	-1	1366
567892_1012	6460	2089	740	308	909	-1	492	343	92	-1	-1	1487
567892_1013	3751	1022	229	199	730	-1	420	138	76	-1	-1	937
567892_1014	798	110	141	214	29	-1	26	5	4	-1	-1	269
567892_1015	407	27	0	28	0	-1	11	0	2	-1	-1	339
567892_1016	3419	739	396	382	444	-1	229	127	42	-1	-1	1060
567892_1017	6365	1696	421	498	903	-1	554	486	99	-1	-1	1708
567892_1018	6502	1373	577	697	1051	-1	359	545	67	-1	-1	1833
567892_1019	6984	1790	621	577	712	-1	403	714	77	-1	-1	2090
567892_1020	5847	1115	358	565	728	-1	693	305	129	-1	-1	1954
567892_1021	2626	772	390	215	227	-1	183	168	39	-1	-1	632
567892_1022	6963	1238	455	437	545	-1	711	1007	136	-1	-1	2434
567892_1023	6793	1693	549	249	403	-1	848	688	157	-1	-1	2206
567892_1024	7988	1417	1194	574	413	-1	1002	978	189	-1	-1	2221
567892_1025	7548	1832	1222	362	495	-1	608	955	116	-1	-1	1958
567892_1026	9831	2079	1387	547	680	-1	810	1281	148	-1	-1	2899
567892_1027	4112	1048	327	547	359	-1	323	362	55	-1	-1	1091
567892_1028	9177	2245	1022	1025	777	-1	803	345	147	-1	-1	2813
567892_1029	12247	3009	1140	1224	1055	-1	849	766	156	-1	-1	4048
567892_1030	3656	942	177	417	395	-1	289	308	52	-1	-1	1076
567892_1031	4494	1315	344	690	425	-1	368	229	39	-1	-1	1084
567892_1032	5867	1402	484	821	565	-1	430	554	81	-1	-1	1530
567892_1033	6873	1874	500	609	1074	-1	503	632	94	-1	-1	1587
567892_1034	8197	1794	788	968	591	-1	791	634	148	-1	-1	2483
567892_1035	5596	1657	400	429	456	-1	459	497	84	-1	-1	1614
567892_1036	7934	2026	790	953	750	-1	457	835	84	-1	-1	2039
567892_1037	10465	2415	1284	728	949	-1	620	1015	116	-1	-1	3338
567892_1038	3717	1200	552	279	137	-1	173	232	30	-1	-1	1114
567892_1039	3384	1013	597	229	458	-1	205	188	38	-1	-1	656
574716_1001	3360	791	279	289	158	252	279	144	-1	-1	-1	1168
574716_1002	2612	738	210	212	71	135	135	76	-1	-1	-1	1035
574716_1003	3138	846	146	476	275	76	88	70	-1	-1	-1	1161
574716_1004	3121	940	85	470	599	129	26	54	-1	-1	-1	818
574716_1005	2722	724	167	287	340	123	124	36	-1	-1	-1	921
574716_1006	3419	1110	310	436	209	81	106	106	-1	-1	-1	1061
574716_1007	2665	791	269	327	265	153	167	44	-1	-1	-1	649
574716_1008	2360	797	170	184	92	139	55	62	-1	-1	-1	861
574716_1009	2992	623	194	535	439	76	107	72	-1	-1	-1	946
574716_1010	3119	871	115	607	418	200	45	59	-1	-1	-1	804
574716_1011	3635	866	284	463	273	110	198	87	-1	-1	-1	1354
574716_1012	3727	799	422	574	339	77	141	62	-1	-1	-1	1313
574716_1013	3473	870	149	347	347	142	159	100	-1	-1	-1	1359
574716_1014	1944	344	148	192	240	170	47	74	-1	-1	-1	729
574716_1015	3743	816	436	475	368	137	113	166	-1	-1	-1	1232
574716_1016	2454	431	163	285	150	68	170	125	-1	-1	-1	1062
574716_1017	2216	407	117	289	342	198	48	72	-1	-1	-1	743
574716_1018	4263	731	407	345	254	245	164	203	-1	-1	-1	1914
574716_1019	3341	866	200	166	126	146	270	143	-1	-1	-1	1424
574716_1020	2803	787	149	215	156	104	164	69	-1	-1	-1	1159
574716_1021	4430	826	237	421	137	289	182	224	-1	-1	-1	2114
574716_1022	4108	943	323	502	434	208	150	132	-1	-1	-1	1416
575020_8001	471	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	471
